t	p
2036.52	4.3313e-09
2038.53	4.3961e-09
2040.53	4.3219e-09
2042.56	4.2877e-09
2044.56	4.3112e-09
2046.55	4.3115e-09
2048.56	4.3007e-09
2050.59	4.3141e-09
2052.59	4.2941e-09
2054.61	4.2299e-09
2056.64	4.268e-09
2058.64	4.2659e-09
2060.64	4.2634e-09
2062.67	4.2516e-09
2064.67	4.2462e-09
2066.67	4.213e-09
2068.67	4.2105e-09
2070.67	4.2542e-09
2072.7	4.2426e-09
2074.7	4.1604e-09
2076.72	4.1803e-09
2078.72	4.1599e-09
2080.72	4.1623e-09
2082.77	4.132e-09
2084.8	4.1523e-09
2086.81	4.1343e-09
2088.81	4.1479e-09
2090.83	4.0882e-09
2092.83	4.1439e-09
2094.83	4.1075e-09
2096.83	4.1103e-09
2098.83	4.0673e-09
2100.83	4.0664e-09
2102.83	4.0609e-09
2104.83	4.0676e-09
2106.83	4.0565e-09
2108.84	4.0572e-09
2110.86	4.0076e-09
2112.89	4.055e-09
2114.91	4.0009e-09
2116.94	4.0495e-09
2118.94	4.0138e-09
2120.94	4.0439e-09
2122.95	3.9948e-09
2124.97	4.001e-09
2126.97	4.0321e-09
2128.99	3.9994e-09
2131.02	3.9996e-09
2133.02	3.9615e-09
2135.02	3.9514e-09
2136.99	3.9581e-09
2139.03	3.9378e-09
2141.05	3.9386e-09
2143.05	3.8818e-09
2145.06	3.9495e-09
2147.08	3.9039e-09
2149.09	3.8721e-09
2151.09	3.8741e-09
2153.09	3.8869e-09
2155.12	3.9422e-09
2157.16	3.9089e-09
2159.16	3.855e-09
2161.16	3.8365e-09
2163.19	3.8396e-09
2165.19	3.8405e-09
2167.19	3.8613e-09
2169.2	3.8283e-09
2171.2	3.8074e-09
2173.2	3.7904e-09
2175.19	3.8097e-09
2177.2	3.8028e-09
2179.2	3.8244e-09
2181.2	3.7726e-09
2183.2	3.7757e-09
2185.24	3.8003e-09
2187.22	3.7337e-09
2189.24	3.7223e-09
2191.24	3.7227e-09
2193.24	3.7412e-09
2195.25	3.7454e-09
2197.28	3.737e-09
2199.28	3.7342e-09
2201.3	3.7515e-09
2203.3	3.6971e-09
2205.31	3.7125e-09
2207.31	3.6891e-09
2209.3	3.6643e-09
2211.31	3.7021e-09
2213.33	3.6402e-09
2215.34	3.6544e-09
2217.34	3.6416e-09
2219.38	3.6514e-09
2221.39	3.6332e-09
2223.36	3.6703e-09
2225.39	3.6135e-09
2227.39	3.6326e-09
2229.39	3.647e-09
2231.39	3.605e-09
2233.39	3.592e-09
2235.38	3.6068e-09
2237.39	3.5956e-09
2239.39	3.5854e-09
2241.39	3.5938e-09
2243.39	3.5414e-09
2245.39	3.5717e-09
2247.39	3.549e-09
2249.39	3.5175e-09
2251.39	3.5192e-09
2253.41	3.519e-09
2255.42	3.494e-09
2257.42	3.5068e-09
2259.42	3.5605e-09
2261.44	3.507e-09
2263.45	3.5022e-09
2265.47	3.4457e-09
2267.49	3.461e-09
2269.49	3.4802e-09
2271.49	3.5231e-09
2273.53	3.4751e-09
2275.53	3.4307e-09
2277.53	3.4145e-09
2279.56	3.4376e-09
2281.56	3.466e-09
2283.56	3.4186e-09
2285.58	3.4117e-09
2287.58	3.4032e-09
2289.61	3.4405e-09
2291.61	3.3768e-09
2293.59	3.3953e-09
2295.61	3.3618e-09
2297.61	3.3932e-09
2299.61	3.3413e-09
2301.61	3.3742e-09
2303.61	3.3862e-09
2305.61	3.3934e-09
2307.59	3.4134e-09
2309.61	3.3703e-09
2311.61	3.3575e-09
2313.61	3.3225e-09
2315.61	3.302e-09
2317.61	3.3107e-09
2319.62	3.3007e-09
2321.64	3.2971e-09
2323.64	3.2964e-09
2325.64	3.2997e-09
2327.66	3.2805e-09
2329.67	3.2841e-09
2331.69	3.2576e-09
2333.69	3.2369e-09
2335.69	3.2464e-09
2337.69	3.2511e-09
2339.69	3.2476e-09
2341.69	3.2373e-09
2343.66	3.2419e-09
2345.69	3.2351e-09
2347.69	3.2286e-09
2349.7	3.1854e-09
2351.72	3.216e-09
2353.74	3.1907e-09
2355.75	3.2118e-09
2357.75	3.1985e-09
2359.77	3.1941e-09
2361.77	3.147e-09
2363.77	3.1678e-09
2365.77	3.1815e-09
2367.77	3.1159e-09
2369.77	3.1365e-09
2371.77	3.1212e-09
2373.75	3.084e-09
2375.77	3.169e-09
2377.77	3.152e-09
2379.77	3.151e-09
2381.78	3.1128e-09
2383.8	3.0915e-09
2385.83	3.1192e-09
2387.83	3.0968e-09
2389.84	3.0857e-09
2391.83	3.1079e-09
2393.84	3.0987e-09
2395.83	3.0904e-09
2397.84	3.0629e-09
2399.86	3.0329e-09
2401.88	3.05e-09
2403.86	3.033e-09
2405.89	3.0368e-09
2407.91	3.0247e-09
2409.92	3.0499e-09
2411.92	3.0569e-09
2413.94	3.0281e-09
2415.95	3.0422e-09
2417.95	3.0123e-09
2419.95	3.0481e-09
2421.95	2.9865e-09
2423.95	3.0015e-09
2425.95	3.0043e-09
2427.99	2.9978e-09
2429.99	2.96e-09
2431.99	2.9688e-09
2433.99	2.9564e-09
2436	2.9731e-09
2438.02	2.9957e-09
2440.03	2.94e-09
2442.03	2.9755e-09
2444.03	2.9399e-09
2446.03	2.9347e-09
2448.02	2.9588e-09
2450.03	2.9271e-09
2452.03	2.9048e-09
2454.05	2.9351e-09
2456.06	2.9346e-09
2458.09	2.9325e-09
2460.11	2.909e-09
2462.14	2.9264e-09
2464.17	2.9144e-09
2466.19	2.9379e-09
2468.22	2.9064e-09
2470.25	2.8836e-09
2472.27	2.8887e-09
2474.28	2.8972e-09
2476.3	2.8588e-09
2478.31	2.8651e-09
2480.31	2.8857e-09
2482.31	2.8501e-09
2484.33	2.8712e-09
2486.33	2.8729e-09
2488.33	2.8505e-09
2490.33	2.8328e-09
2492.33	2.845e-09
2494.33	2.8076e-09
2496.33	2.8386e-09
2498.31	2.8168e-09
2500.33	2.7939e-09
2502.33	2.8084e-09
2504.34	2.7951e-09
2506.36	2.8199e-09
2508.38	2.802e-09
2510.39	2.7697e-09
2512.41	2.7714e-09
2514.41	2.7921e-09
2516.41	2.7741e-09
2518.41	2.7823e-09
2520.41	2.7529e-09
2522.41	2.7726e-09
2524.41	2.7295e-09
2526.41	2.7239e-09
2528.41	2.7741e-09
2530.41	2.7368e-09
2532.41	2.7164e-09
2534.41	2.6928e-09
2536.41	2.7398e-09
2538.41	2.7285e-09
2540.44	2.6948e-09
2542.44	2.6859e-09
2544.44	2.748e-09
2546.44	2.6907e-09
2548.47	2.6996e-09
2550.47	2.6667e-09
2552.49	2.682e-09
2554.52	2.6656e-09
2556.52	2.6952e-09
2558.52	2.667e-09
2560.53	2.6796e-09
2562.55	2.6185e-09
2564.56	2.6535e-09
2566.58	2.661e-09
2568.58	2.6371e-09
2570.58	2.6282e-09
2572.56	2.6255e-09
2574.59	2.6349e-09
2576.59	2.5984e-09
2578.59	2.595e-09
2580.62	2.5776e-09
2582.61	2.5959e-09
2584.62	2.5935e-09
2586.62	2.5886e-09
2588.64	2.5927e-09
2590.67	2.6008e-09
2592.69	2.58e-09
2594.7	2.602e-09
2596.7	2.5594e-09
2598.7	2.5696e-09
2600.7	2.5834e-09
2602.7	2.5507e-09
2604.7	2.5436e-09
2606.7	2.5571e-09
2608.7	2.5509e-09
2610.69	2.5404e-09
2612.7	2.5624e-09
2614.7	2.5185e-09
2616.72	2.5159e-09
2618.74	2.509e-09
2620.77	2.5234e-09
2622.78	2.4652e-09
2624.81	2.5097e-09
2626.81	2.4862e-09
2628.81	2.5066e-09
2630.81	2.4803e-09
2632.84	2.4862e-09
2634.84	2.5019e-09
2636.84	2.5005e-09
2638.88	2.48e-09
2640.89	2.486e-09
2642.89	2.4548e-09
2644.89	2.4642e-09
2646.89	2.4633e-09
2648.89	2.4748e-09
2650.89	2.4549e-09
2652.89	2.4686e-09
2654.89	2.4129e-09
2656.89	2.4323e-09
2658.91	2.4488e-09
2660.89	2.4426e-09
2662.94	2.4075e-09
2664.95	2.4084e-09
2666.95	2.4143e-09
2668.95	2.437e-09
2670.97	2.4135e-09
2672.95	2.3768e-09
2674.99	2.3972e-09
2677.02	2.3909e-09
2679.03	2.3964e-09
2681.03	2.3539e-09
2683.06	2.3812e-09
2685.08	2.3856e-09
2687.08	2.3598e-09
2689.08	2.3881e-09
2691.08	2.331e-09
2693.06	2.3512e-09
2695.08	2.3428e-09
2697.08	2.3326e-09
2699.08	2.3271e-09
2701.06	2.3171e-09
2703.08	2.3483e-09
2705.08	2.3297e-09
2707.09	2.3141e-09
2709.11	2.2974e-09
2711.14	2.3155e-09
2713.16	2.3151e-09
2715.17	2.335e-09
2717.19	2.3107e-09
2719.19	2.3068e-09
2721.2	2.3114e-09
2723.22	2.2695e-09
2725.24	2.2624e-09
2727.25	2.2596e-09
2729.25	2.2812e-09
2731.27	2.2677e-09
2733.27	2.2712e-09
2735.27	2.2658e-09
2737.27	2.2545e-09
2739.24	2.2636e-09
2741.27	2.2552e-09
2743.27	2.2264e-09
2745.27	2.2406e-09
2747.25	2.2379e-09
2749.27	2.2048e-09
2751.27	2.2637e-09
2753.28	2.2233e-09
2755.3	2.23e-09
2757.31	2.202e-09
2759.33	2.2303e-09
2761.33	2.2153e-09
2763.34	2.2029e-09
2765.34	2.1666e-09
2767.34	2.1908e-09
2769.34	2.1695e-09
2771.34	2.2118e-09
2773.36	2.1823e-09
2775.39	2.1915e-09
2777.41	2.1911e-09
2779.41	2.192e-09
2781.42	2.1566e-09
2783.45	2.165e-09
2785.45	2.1469e-09
2787.45	2.131e-09
2789.45	2.1189e-09
2791.49	2.1224e-09
2793.52	2.1675e-09
2795.53	2.138e-09
2797.56	2.1694e-09
2799.56	2.1319e-09
2801.56	2.1181e-09
2803.56	2.1099e-09
2805.59	2.123e-09
2807.59	2.1191e-09
2809.59	2.1223e-09
2811.62	2.132e-09
2813.64	2.1081e-09
2815.64	2.1029e-09
2817.67	2.1035e-09
2819.66	2.1077e-09
2821.69	2.0924e-09
2823.7	2.0575e-09
2825.7	2.0695e-09
2827.7	2.0697e-09
2829.74	2.0433e-09
2831.75	2.097e-09
2833.75	2.0706e-09
2835.77	2.0532e-09
2837.78	2.0716e-09
2839.78	2.0782e-09
2841.78	2.0543e-09
2843.78	2.0289e-09
2845.78	2.0375e-09
2847.78	2.0284e-09
2849.81	2.0423e-09
2851.81	2.0528e-09
2853.83	2.0295e-09
2855.86	2.015e-09
2857.86	2.0138e-09
2859.86	2.0128e-09
2861.88	1.9899e-09
2863.89	2.036e-09
2865.89	1.9956e-09
2867.91	2.0319e-09
2869.92	1.9955e-09
2871.94	1.9933e-09
2873.94	1.9589e-09
2875.92	1.9791e-09
2877.94	1.9598e-09
2879.94	1.9755e-09
2881.94	1.9539e-09
2883.94	1.9513e-09
2885.94	1.937e-09
2887.97	1.9582e-09
2889.97	1.9678e-09
2891.99	1.9379e-09
2894.02	1.9354e-09
2896.03	1.9405e-09
2898.03	1.9296e-09
2900.05	1.9583e-09
2902.08	1.9326e-09
2904.08	1.9379e-09
2906.08	1.8982e-09
2908.11	1.923e-09
2910.11	1.9166e-09
2912.11	1.9174e-09
2914.11	1.8798e-09
2916.14	1.9336e-09
2918.12	1.9144e-09
2920.16	1.9001e-09
2922.16	1.8885e-09
2924.16	1.9167e-09
2926.17	1.8888e-09
2928.19	1.8682e-09
2930.22	1.8849e-09
2932.25	1.8902e-09
2934.27	1.8736e-09
2936.25	1.8977e-09
2938.27	1.8694e-09
2940.27	1.8481e-09
2942.27	1.8737e-09
2944.25	1.859e-09
2946.25	1.8519e-09
2948.27	1.8597e-09
2950.24	1.8741e-09
2952.27	1.8351e-09
2954.25	1.8481e-09
2956.27	1.8568e-09
2958.27	1.8186e-09
2960.3	1.839e-09
2962.3	1.8314e-09
2964.3	1.8424e-09
2966.31	1.8221e-09
2968.33	1.8155e-09
2970.34	1.8078e-09
2972.34	1.786e-09
2974.38	1.8066e-09
2976.38	1.7895e-09
2978.38	1.7889e-09
2980.38	1.777e-09
2982.41	1.8076e-09
2984.41	1.804e-09
2986.44	1.7781e-09
2988.45	1.7808e-09
2990.45	1.7928e-09
2992.45	1.7778e-09
2994.45	1.783e-09
2996.45	1.7778e-09
2998.45	1.7706e-09
3000.45	1.7593e-09
3002.45	1.785e-09
3004.45	1.7604e-09
3006.45	1.7597e-09
3008.47	1.747e-09
3010.49	1.7524e-09
3012.49	1.7444e-09
3014.52	1.76e-09
3016.55	1.7255e-09
3018.56	1.7512e-09
3020.56	1.7322e-09
3022.56	1.7342e-09
3024.55	1.72e-09
3026.59	1.7438e-09
3028.59	1.7334e-09
3030.59	1.7231e-09
3032.61	1.7232e-09
3034.61	1.704e-09
3036.61	1.7025e-09
3038.61	1.716e-09
3040.61	1.6969e-09
3042.59	1.6792e-09
3044.62	1.6828e-09
3046.64	1.6976e-09
3048.66	1.6863e-09
3050.69	1.669e-09
3052.69	1.7094e-09
3054.7	1.6705e-09
3056.72	1.6756e-09
3058.74	1.6791e-09
3060.77	1.6516e-09
3062.78	1.6783e-09
3064.8	1.6598e-09
3066.81	1.6629e-09
3068.83	1.6362e-09
3070.84	1.6711e-09
3072.86	1.6376e-09
3074.86	1.6642e-09
3076.84	1.6237e-09
3078.88	1.6279e-09
3080.89	1.6402e-09
3082.89	1.6229e-09
3084.89	1.5942e-09
3086.92	1.6353e-09
3088.92	1.6107e-09
3090.94	1.6326e-09
3092.94	1.6078e-09
3094.94	1.6083e-09
3096.94	1.6118e-09
3098.94	1.581e-09
3100.94	1.5913e-09
3102.94	1.5997e-09
3104.97	1.6146e-09
3106.97	1.6139e-09
3108.99	1.5713e-09
3111.02	1.6057e-09
3113.02	1.5802e-09
3115.02	1.603e-09
3117.03	1.5995e-09
3119.05	1.5728e-09
3121.05	1.574e-09
3123.05	1.5797e-09
3125.08	1.5739e-09
3127.09	1.5516e-09
3129.09	1.5476e-09
3131.11	1.5823e-09
3133.14	1.5429e-09
3135.16	1.562e-09
3137.16	1.5662e-09
3139.17	1.5385e-09
3141.2	1.532e-09
3143.2	1.5305e-09
3145.2	1.5222e-09
3147.2	1.5252e-09
3149.24	1.5555e-09
3151.27	1.5343e-09
3153.3	1.535e-09
3155.31	1.5354e-09
3157.31	1.5626e-09
3159.31	1.5331e-09
3161.31	1.5228e-09
3163.31	1.5391e-09
3165.31	1.5263e-09
3167.31	1.5142e-09
3169.31	1.5221e-09
3171.31	1.5143e-09
3173.31	1.5312e-09
3175.31	1.4994e-09
3177.31	1.5087e-09
3179.31	1.4892e-09
3181.33	1.483e-09
3183.34	1.4938e-09
3185.34	1.4959e-09
3187.34	1.4828e-09
3189.38	1.4828e-09
3191.38	1.479e-09
3193.39	1.4796e-09
3195.39	1.4696e-09
3197.39	1.4579e-09
3199.39	1.4608e-09
3201.39	1.4749e-09
3203.38	1.4675e-09
3205.39	1.4587e-09
3207.42	1.4511e-09
3209.42	1.4484e-09
3211.44	1.4474e-09
3213.45	1.4708e-09
3215.45	1.4315e-09
3217.5	1.4549e-09
3219.53	1.4664e-09
3221.56	1.4735e-09
3223.56	1.4449e-09
3225.53	1.4076e-09
3227.56	1.4398e-09
3229.59	1.4253e-09
3231.59	1.4341e-09
3233.59	1.4233e-09
3235.61	1.4308e-09
3237.61	1.4408e-09
3239.61	1.4256e-09
3241.61	1.427e-09
3243.58	1.4206e-09
3245.61	1.3991e-09
3247.64	1.4166e-09
3249.64	1.4332e-09
3251.64	1.4135e-09
3253.66	1.4061e-09
3255.67	1.4021e-09
3257.69	1.3971e-09
3259.69	1.4006e-09
3261.69	1.4123e-09
3263.74	1.4106e-09
3265.72	1.3907e-09
3267.75	1.398e-09
3269.75	1.3944e-09
3271.78	1.3784e-09
3273.78	1.3864e-09
3275.78	1.3734e-09
3277.78	1.3906e-09
3279.8	1.3777e-09
3281.81	1.3748e-09
3283.8	1.3886e-09
3285.81	1.386e-09
3287.83	1.3445e-09
3289.83	1.3487e-09
3291.83	1.3413e-09
3293.83	1.3632e-09
3295.81	1.3803e-09
3297.83	1.3614e-09
3299.83	1.3495e-09
3301.83	1.3581e-09
3303.83	1.3636e-09
3305.83	1.3512e-09
3307.81	1.3351e-09
3309.83	1.348e-09
3311.86	1.3479e-09
3313.86	1.3594e-09
3315.86	1.3389e-09
3317.88	1.323e-09
3319.89	1.3176e-09
3321.91	1.33e-09
3323.91	1.3188e-09
3325.94	1.3348e-09
3327.94	1.3225e-09
3329.94	1.3332e-09
3331.95	1.3175e-09
3333.97	1.3129e-09
3335.99	1.3263e-09
3338	1.307e-09
3340.02	1.3059e-09
3342.02	1.2985e-09
3344.02	1.3044e-09
3346.02	1.2946e-09
3348.02	1.2795e-09
3350.02	1.3037e-09
3352.02	1.2881e-09
3354.05	1.2916e-09
3356.05	1.2894e-09
3358.05	1.2928e-09
3360.06	1.2983e-09
3362.08	1.296e-09
3364.08	1.3295e-09
3366.09	1.2721e-09
3368.12	1.2656e-09
3370.12	1.2935e-09
3372.16	1.2861e-09
3374.16	1.2823e-09
3376.17	1.2701e-09
3378.22	1.2554e-09
3380.24	1.2597e-09
3382.24	1.2652e-09
3384.24	1.2602e-09
3386.24	1.2824e-09
3388.24	1.2594e-09
3390.24	1.2683e-09
3392.24	1.2534e-09
3394.24	1.2828e-09
3396.22	1.2531e-09
3398.25	1.259e-09
3400.27	1.2419e-09
3402.28	1.2417e-09
3404.31	1.2561e-09
3406.31	1.2433e-09
3408.34	1.234e-09
3410.34	1.2272e-09
3412.36	1.2144e-09
3414.36	1.2322e-09
3416.38	1.229e-09
3418.39	1.2137e-09
3420.39	1.2452e-09
3422.42	1.2172e-09
3424.42	1.2184e-09
3426.42	1.2238e-09
3428.42	1.2111e-09
3430.44	1.2131e-09
3432.44	1.2241e-09
3434.45	1.223e-09
3436.45	1.21e-09
3438.49	1.2094e-09
3440.5	1.2137e-09
3442.53	1.2022e-09
3444.53	1.2022e-09
3446.53	1.1915e-09
3448.53	1.2062e-09
3450.53	1.1906e-09
3452.55	1.2097e-09
3454.56	1.1782e-09
3456.58	1.1873e-09
3458.59	1.1943e-09
3460.61	1.1729e-09
3462.62	1.1728e-09
3464.64	1.181e-09
3466.64	1.1786e-09
3468.64	1.1936e-09
3470.64	1.186e-09
3472.67	1.1846e-09
3474.69	1.151e-09
3476.7	1.1761e-09
3478.74	1.1689e-09
3480.75	1.1787e-09
3482.75	1.1711e-09
3484.75	1.1559e-09
3486.75	1.1685e-09
3488.75	1.1474e-09
3490.75	1.1634e-09
3492.75	1.1677e-09
3494.75	1.1671e-09
3496.75	1.1415e-09
3498.75	1.1622e-09
3500.77	1.1512e-09
3502.78	1.1442e-09
3504.78	1.1311e-09
3506.78	1.1384e-09
3508.8	1.1081e-09
3510.8	1.1414e-09
3512.8	1.1351e-09
3514.8	1.1301e-09
3516.8	1.1186e-09
3518.8	1.1311e-09
3520.8	1.1382e-09
3522.8	1.1293e-09
3524.8	1.123e-09
3526.81	1.1e-09
3528.83	1.1297e-09
3530.86	1.1145e-09
3532.88	1.1164e-09
3534.91	1.1131e-09
3536.89	1.1165e-09
3538.91	1.1019e-09
3540.91	1.104e-09
3542.91	1.1078e-09
3544.91	1.1035e-09
3546.91	1.0949e-09
3548.92	1.1027e-09
3550.94	1.1147e-09
3552.94	1.1025e-09
3554.95	1.0857e-09
3556.97	1.1067e-09
3558.99	1.1098e-09
3560.99	1.0839e-09
3562.95	1.0964e-09
3564.99	1.0931e-09
3566.99	1.0845e-09
3569.02	1.0873e-09
3571.03	1.0675e-09
3573.06	1.0846e-09
3575.06	1.0813e-09
3577.08	1.0583e-09
3579.09	1.0791e-09
3581.09	1.0697e-09
3583.11	1.0632e-09
3585.12	1.0727e-09
3587.12	1.075e-09
3589.14	1.0614e-09
3591.16	1.0547e-09
3593.17	1.0768e-09
3595.19	1.0704e-09
3597.2	1.0589e-09
3599.2	1.0486e-09
3601.2	1.054e-09
3603.2	1.0412e-09
3605.17	1.0528e-09
3607.2	1.0402e-09
3609.24	1.0472e-09
3611.24	1.0616e-09
3613.24	1.0514e-09
3615.24	1.0491e-09
3617.25	1.0473e-09
3619.25	1.0445e-09
3621.28	1.0438e-09
3623.28	1.0269e-09
3625.28	1.0236e-09
3627.25	1.0239e-09
3629.3	1.0237e-09
3631.31	1.0335e-09
3633.31	1.0145e-09
3635.31	1.0118e-09
3637.33	1.0215e-09
3639.34	1.0149e-09
3641.36	1.019e-09
3643.36	1.0136e-09
3645.36	1.0198e-09
3647.36	1.0211e-09
3649.38	1.0241e-09
3651.36	1.0174e-09
3653.38	1.0212e-09
3655.39	1.011e-09
3657.42	9.9431e-10
3659.45	9.9779e-10
3661.47	9.9973e-10
3663.5	1.0087e-09
3665.52	9.9972e-10
3667.53	9.9855e-10
3669.55	9.9283e-10
3671.56	9.8987e-10
3673.58	9.884e-10
3675.59	9.7598e-10
3677.61	9.9488e-10
3679.61	9.8574e-10
3681.58	9.8954e-10
3683.61	9.8521e-10
3685.64	9.8574e-10
3687.64	9.9298e-10
3689.64	9.8479e-10
3691.64	9.8447e-10
3693.67	9.8012e-10
3695.69	9.8899e-10
3697.7	9.7224e-10
3699.72	9.6761e-10
3701.74	9.6986e-10
3703.77	9.7884e-10
3705.78	9.7522e-10
3707.78	9.5226e-10
3709.81	9.7719e-10
3711.83	9.6845e-10
3713.83	9.5466e-10
3715.83	9.4995e-10
3717.84	9.6439e-10
3719.86	9.315e-10
3721.86	9.592e-10
3723.86	9.5815e-10
3725.89	9.4654e-10
3727.89	9.6293e-10
3729.91	9.4318e-10
3731.91	9.5024e-10
3733.91	9.4903e-10
3735.91	9.3677e-10
3737.91	9.398e-10
3739.91	9.3683e-10
3741.91	9.3899e-10
3743.91	9.309e-10
3745.91	9.4525e-10
3747.89	9.2945e-10
3749.91	9.5634e-10
3751.92	9.1965e-10
3753.92	9.2576e-10
3755.95	9.1579e-10
3757.95	9.1557e-10
3759.97	9.1886e-10
3761.99	9.3734e-10
3764	9.1685e-10
3766.02	9.1859e-10
3768.02	9.3748e-10
3770.02	9.2513e-10
3772.02	9.0677e-10
3774.02	9.1603e-10
3776.02	9.1747e-10
3778.02	9.1565e-10
3780.02	9.0156e-10
3782.02	9.1092e-10
3783.99	9.1099e-10
3786.02	9.0381e-10
3788	9.0888e-10
3790.02	9.2811e-10
3792	9.1101e-10
3794.05	9.0245e-10
3796.05	8.9919e-10
3798.06	8.8611e-10
3800.08	9.0574e-10
3802.09	9.1054e-10
3804.09	8.9026e-10
3806.09	9.1376e-10
3808.09	8.9708e-10
3810.09	9.0341e-10
3812.09	8.8291e-10
3814.11	9.1116e-10
3816.12	8.8102e-10
3818.16	8.835e-10
3820.16	8.9221e-10
3822.16	8.8895e-10
3824.17	8.9428e-10
3826.19	8.9058e-10
3828.19	8.8824e-10
3830.2	8.7685e-10
3832.2	8.7707e-10
3834.2	8.872e-10
3836.2	8.7301e-10
3838.2	8.7945e-10
3840.22	8.7987e-10
3842.24	8.7672e-10
3844.24	8.6854e-10
3846.27	8.7292e-10
3848.3	8.6118e-10
3850.31	8.6558e-10
3852.31	8.8298e-10
3854.31	8.7346e-10
3856.34	8.6734e-10
3858.34	8.9327e-10
3860.36	8.6656e-10
3862.36	8.5765e-10
3864.39	8.5809e-10
3866.38	8.5025e-10
3868.39	8.6598e-10
3870.38	8.6051e-10
3872.39	8.3992e-10
3874.39	8.5887e-10
3876.39	8.5547e-10
3878.42	8.5339e-10
3880.44	8.5191e-10
3882.45	8.5268e-10
3884.45	8.4859e-10
3886.47	8.4134e-10
3888.45	8.3586e-10
3890.47	8.5555e-10
3892.45	8.3989e-10
3894.47	8.6162e-10
3896.5	8.3527e-10
3898.5	8.3995e-10
3900.52	8.3721e-10
3902.53	8.3928e-10
3904.55	8.4847e-10
3906.58	8.3986e-10
3908.58	8.5939e-10
3910.58	8.5173e-10
3912.58	8.3349e-10
3914.61	8.3747e-10
3916.64	8.3909e-10
3918.66	8.2635e-10
3920.69	8.3045e-10
3922.72	8.2432e-10
3924.72	8.4103e-10
3926.74	8.2281e-10
3928.75	8.3718e-10
3930.75	8.222e-10
3932.75	8.2513e-10
3934.8	8.2173e-10
3936.8	8.2564e-10
3938.8	8.2453e-10
3940.81	8.0973e-10
3942.84	8.3844e-10
3944.86	8.1415e-10
3946.86	8.2756e-10
3948.86	8.2228e-10
3950.88	8.2339e-10
3952.88	8.0883e-10
3954.88	8.1018e-10
3956.88	7.9593e-10
3958.88	8.1657e-10
3960.88	8.1235e-10
3962.89	7.9742e-10
3964.91	8.0313e-10
3966.89	8.1833e-10
3968.91	8.1307e-10
3970.94	8.0494e-10
3972.92	7.8387e-10
3974.95	8.1453e-10
3976.95	7.9103e-10
3978.97	7.9853e-10
3980.99	8.2104e-10
3983	7.9051e-10
3985.02	7.8473e-10
3987.02	7.9975e-10
3989.02	8.1182e-10
3991.03	8.1251e-10
3993.05	8.1717e-10
3995.05	7.9677e-10
3997.06	7.8429e-10
3999.06	7.8567e-10
4001.06	7.9169e-10
4003.09	7.9755e-10
4005.09	7.8852e-10
4007.09	7.7604e-10
4009.12	7.7973e-10
4011.14	7.8095e-10
4013.16	7.8642e-10
4015.16	8.0306e-10
4017.17	7.8229e-10
4019.17	7.8099e-10
4021.17	7.9253e-10
4023.17	7.7355e-10
4025.17	7.7689e-10
4027.19	7.7919e-10
4029.2	7.7146e-10
4031.2	7.7051e-10
4033.22	7.7571e-10
4035.24	7.7393e-10
4037.25	7.6663e-10
4039.27	7.8269e-10
4041.28	7.8465e-10
4043.28	7.9041e-10
4045.28	7.658e-10
4047.28	7.7477e-10
4049.28	7.6766e-10
4051.27	7.8127e-10
4053.28	7.6636e-10
4055.28	7.7168e-10
4057.3	7.5589e-10
4059.31	7.6022e-10
4061.33	7.6424e-10
4063.33	7.5631e-10
4065.36	7.5864e-10
