t	p
4067.38	7.4808e-10
4069.39	7.5591e-10
4071.39	7.4573e-10
4073.41	7.6274e-10
4075.42	7.5097e-10
4077.44	7.5864e-10
4079.45	7.5694e-10
4081.45	7.4052e-10
4083.47	7.6146e-10
4085.52	7.5081e-10
4087.53	7.7407e-10
4089.53	7.6569e-10
4091.55	7.4729e-10
4093.55	7.5478e-10
4095.58	7.2814e-10
4097.58	7.2898e-10
4099.58	7.2625e-10
4101.58	7.4694e-10
4103.58	7.3044e-10
4105.58	7.5426e-10
4107.58	7.5589e-10
4109.56	7.2825e-10
4111.58	7.4104e-10
4113.58	7.4873e-10
4115.58	7.4769e-10
4117.58	7.3591e-10
4119.58	7.4313e-10
4121.58	7.4388e-10
4123.58	7.3878e-10
4125.56	7.2386e-10
4127.58	7.3837e-10
4129.58	7.2747e-10
4131.58	7.2892e-10
4133.58	7.2036e-10
4135.58	7.3771e-10
4137.59	7.1582e-10
4139.61	7.3219e-10
4141.62	7.3179e-10
4143.62	7.4431e-10
4145.66	7.3524e-10
4147.66	7.2615e-10
4149.66	7.3121e-10
4151.66	7.2522e-10
4153.66	7.2219e-10
4155.66	7.1797e-10
4157.66	7.3216e-10
4159.66	7.1071e-10
4161.64	7.1156e-10
4163.67	7.2185e-10
4165.69	7.1845e-10
4167.72	7.1819e-10
4169.73	7.1069e-10
4171.73	6.9732e-10
4173.73	7.1756e-10
4175.73	7.1306e-10
4177.73	7.1856e-10
4179.73	7.0274e-10
4181.73	6.9538e-10
4183.73	7.1189e-10
4185.73	7.1617e-10
4187.72	6.9859e-10
4189.73	7.1031e-10
4191.73	6.8977e-10
4193.73	6.9749e-10
4195.73	7.1353e-10
4197.75	7.0115e-10
4199.75	7.1889e-10
4201.78	6.8746e-10
4203.78	7.0185e-10
4205.8	6.9607e-10
4207.81	7.1126e-10
4209.83	7.1082e-10
4211.84	7.1598e-10
4213.86	6.921e-10
4215.89	6.8014e-10
4217.91	6.7813e-10
4219.92	6.8815e-10
4221.94	6.7689e-10
4223.95	6.9226e-10
4225.95	6.971e-10
4227.98	6.8241e-10
4229.98	7.0837e-10
4232	6.8624e-10
4234.02	6.8366e-10
4236.03	6.9124e-10
4238.03	6.9227e-10
4240.03	6.7363e-10
4242.03	6.6433e-10
4244.06	6.7561e-10
4246.06	6.7968e-10
4248.06	6.8356e-10
4250.08	6.7464e-10
4252.11	6.9818e-10
4254.11	6.8304e-10
4256.11	6.7493e-10
4258.11	6.812e-10
4260.12	6.7206e-10
4262.14	6.7913e-10
4264.12	6.8012e-10
4266.14	6.8274e-10
4268.17	6.998e-10
4270.19	6.6989e-10
4272.2	6.6466e-10
4274.22	6.7457e-10
4276.23	6.6212e-10
4278.25	6.644e-10
4280.25	6.8002e-10
4282.28	6.6295e-10
4284.28	6.6561e-10
4286.3	6.838e-10
4288.31	6.7392e-10
4290.33	6.7802e-10
4292.31	6.8103e-10
4294.33	6.6156e-10
4296.33	6.5867e-10
4298.33	6.6285e-10
4300.33	6.5235e-10
4302.34	6.5428e-10
4304.36	6.6198e-10
4306.36	6.5165e-10
4308.36	6.6343e-10
4310.34	6.5786e-10
4312.36	6.5209e-10
4314.38	6.5348e-10
4316.41	6.6584e-10
4318.42	6.6083e-10
4320.44	6.7106e-10
4322.42	6.6792e-10
4324.44	6.6599e-10
4326.47	6.5621e-10
4328.47	6.504e-10
4330.5	6.5423e-10
4332.5	6.6267e-10
4334.52	6.5127e-10
4336.5	6.6398e-10
4338.52	6.369e-10
4340.52	6.4411e-10
4342.52	6.4722e-10
4344.52	6.5463e-10
4346.52	6.4936e-10
4348.55	6.5925e-10
4350.58	6.4117e-10
4352.61	6.5345e-10
4354.62	6.2387e-10
4356.62	6.5386e-10
4358.66	6.3803e-10
4360.69	6.4073e-10
4362.69	6.3678e-10
4364.72	6.2793e-10
4366.7	6.5475e-10
4368.73	6.4473e-10
4370.73	6.4588e-10
4372.73	6.3999e-10
4374.73	6.3676e-10
4376.77	6.5015e-10
4378.77	6.5274e-10
4380.75	6.4024e-10
4382.77	6.331e-10
4384.78	6.3827e-10
4386.8	6.2003e-10
4388.8	6.3059e-10
4390.81	6.1717e-10
4392.81	6.1874e-10
4394.8	6.3179e-10
4396.83	6.2643e-10
4398.84	6.3466e-10
4400.84	6.1964e-10
4402.84	6.2199e-10
4404.86	6.2168e-10
4406.86	6.2711e-10
4408.89	6.2839e-10
4410.91	6.2714e-10
4412.91	6.087e-10
4414.92	6.2179e-10
4416.94	6.2618e-10
4418.95	6.2278e-10
4420.95	6.177e-10
4422.98	6.1381e-10
4424.98	6.1219e-10
4427	6.0849e-10
4429.02	6.1285e-10
4431.03	6.2441e-10
4433.05	6.0793e-10
4435.05	6.0708e-10
4437.06	6.2144e-10
4439.06	6.164e-10
4441.06	6.1048e-10
4443.06	6.1454e-10
4445.06	6.0606e-10
4447.06	6.2276e-10
4449.09	5.9884e-10
4451.09	6.0604e-10
4453.09	6.0411e-10
4455.11	6.2123e-10
4457.11	5.9122e-10
4459.14	5.9548e-10
4461.14	5.9291e-10
4463.17	5.8698e-10
4465.17	6.1163e-10
4467.17	6.1576e-10
4469.17	5.8711e-10
4471.19	5.9584e-10
4473.2	6.083e-10
4475.22	6.0336e-10
4477.22	6.1018e-10
4479.25	5.8674e-10
4481.25	6.1615e-10
4483.25	5.9471e-10
4485.25	5.8222e-10
4487.23	5.8586e-10
4489.25	5.9236e-10
4491.28	5.811e-10
4493.28	6.005e-10
4495.28	6.0783e-10
4497.28	5.882e-10
4499.31	5.7981e-10
4501.33	5.8447e-10
4503.33	5.7094e-10
4505.36	6.0302e-10
4507.34	5.9656e-10
4509.36	5.941e-10
4511.36	5.813e-10
4513.39	5.8088e-10
4515.41	5.9264e-10
4517.42	5.8237e-10
4519.42	5.9687e-10
4521.44	5.7698e-10
4523.44	5.9126e-10
4525.44	5.7563e-10
4527.44	5.7356e-10
4529.42	5.7684e-10
4531.44	6.0137e-10
4533.47	5.6125e-10
4535.47	5.7163e-10
4537.5	5.8014e-10
4539.52	5.8641e-10
4541.52	5.8138e-10
4543.52	5.6542e-10
4545.52	5.6279e-10
4547.52	5.7759e-10
4549.52	5.5967e-10
4551.55	5.6242e-10
4553.55	5.6987e-10
4555.56	5.9247e-10
4557.58	5.7954e-10
4559.59	5.7614e-10
4561.62	5.8908e-10
4563.62	5.7617e-10
4565.62	5.642e-10
4567.66	5.7552e-10
4569.66	5.6532e-10
4571.66	5.5617e-10
4573.66	5.6328e-10
4575.66	5.6416e-10
4577.69	5.7545e-10
4579.69	5.6474e-10
4581.7	5.585e-10
4583.7	5.6084e-10
4585.7	5.5768e-10
4587.7	5.7201e-10
4589.7	5.585e-10
4591.7	5.555e-10
4593.7	5.6878e-10
4595.73	5.7558e-10
4597.73	5.66e-10
4599.73	5.6462e-10
4601.73	5.5745e-10
4603.75	5.554e-10
4605.78	5.5305e-10
4607.81	5.6523e-10
4609.8	5.529e-10
4611.81	5.4562e-10
4613.81	5.528e-10
4615.81	5.464e-10
4617.8	5.5912e-10
4619.83	5.4922e-10
4621.84	5.7532e-10
4623.86	5.5593e-10
4625.89	5.5502e-10
4627.89	5.5891e-10
4629.89	5.6433e-10
4631.89	5.4216e-10
4633.89	5.5221e-10
4635.89	5.4765e-10
4637.89	5.5064e-10
4639.89	5.6439e-10
4641.89	5.5178e-10
4643.89	5.3234e-10
4645.89	5.4542e-10
4647.89	5.3659e-10
4649.88	5.4525e-10
4651.89	5.5385e-10
4653.92	5.4423e-10
4655.92	5.3975e-10
4657.95	5.3573e-10
4659.95	5.4792e-10
4661.98	5.4192e-10
4664	5.2636e-10
4666	5.3306e-10
4668	5.2997e-10
4670.02	5.3641e-10
4672.03	5.39e-10
4674.03	5.6075e-10
4676.05	5.2961e-10
4678.06	5.3417e-10
4680.06	5.3969e-10
4682.08	5.1824e-10
4684.08	5.5204e-10
4686.08	5.5247e-10
4688.08	5.1739e-10
4690.09	5.2924e-10
4692.11	5.2405e-10
4694.14	5.3673e-10
4696.16	5.379e-10
4698.16	5.1452e-10
4700.16	5.2798e-10
4702.16	5.2361e-10
4704.16	5.2986e-10
4706.16	5.2447e-10
4708.16	5.2079e-10
4710.16	5.2241e-10
4712.16	5.2211e-10
4714.16	5.46e-10
4716.16	5.2575e-10
4718.16	5.259e-10
4720.16	5.0792e-10
4722.14	5.2538e-10
4724.16	5.1584e-10
4726.16	5.356e-10
4728.16	5.3137e-10
4730.16	5.1606e-10
4732.19	5.2402e-10
4734.19	5.2951e-10
4736.17	5.1141e-10
4738.19	5.1875e-10
4740.19	5.2644e-10
4742.22	5.11e-10
4744.23	5.0915e-10
4746.25	5.3625e-10
4748.27	5.1046e-10
4750.27	5.3266e-10
4752.27	5.1611e-10
4754.3	5.0044e-10
4756.3	5.0923e-10
4758.3	5.1419e-10
4760.31	5.2405e-10
4762.34	5.1446e-10
4764.34	5.0214e-10
4766.39	5.0244e-10
4768.41	5.2423e-10
4770.41	5.1351e-10
4772.41	4.991e-10
4774.42	5.16e-10
4776.44	5.1112e-10
4778.45	5.0823e-10
4780.48	4.9852e-10
4782.52	5.1064e-10
4784.55	4.9959e-10
4786.56	4.9643e-10
4788.59	5.069e-10
4790.62	5.089e-10
4792.66	4.958e-10
4794.67	5.126e-10
4796.67	5.0576e-10
4798.67	4.898e-10
4800.66	5.0167e-10
4802.69	5.1024e-10
4804.7	4.9803e-10
4806.7	4.9056e-10
4808.7	5.0725e-10
4810.72	5.1026e-10
4812.73	5.0713e-10
4814.73	5.0414e-10
4816.73	4.884e-10
4818.77	4.8649e-10
4820.78	4.8957e-10
4822.78	4.9843e-10
4824.75	4.8975e-10
4826.78	4.7652e-10
4828.78	5.0831e-10
4830.8	4.7854e-10
4832.81	4.8673e-10
4834.84	4.9923e-10
4836.86	4.9258e-10
4838.88	4.9738e-10
4840.88	4.7929e-10
4842.89	5.0175e-10
4844.89	4.8773e-10
4846.88	4.887e-10
4848.91	4.8856e-10
4850.92	4.8725e-10
4852.94	5.0543e-10
4854.97	4.9619e-10
4856.97	4.9383e-10
4858.98	4.8318e-10
4861	4.8218e-10
4863.02	4.8423e-10
4865.03	4.8087e-10
4867.05	4.8132e-10
4869.06	4.7718e-10
4871.08	4.8648e-10
4873.08	4.7562e-10
4875.11	4.8697e-10
4877.11	4.8227e-10
4879.11	4.8605e-10
4881.12	4.8055e-10
4883.14	4.7873e-10
4885.14	4.8366e-10
4887.16	4.6916e-10
4889.17	4.9019e-10
4891.16	4.8807e-10
4893.19	4.9157e-10
4895.19	4.7419e-10
4897.19	4.7512e-10
4899.19	4.7818e-10
4901.19	4.7826e-10
4903.19	4.7718e-10
4905.19	4.7359e-10
4907.19	4.6571e-10
4909.22	4.9093e-10
4911.22	4.8376e-10
4913.23	4.6948e-10
4915.25	4.6639e-10
4917.27	4.8752e-10
4919.27	4.7232e-10
4921.28	4.7898e-10
4923.3	4.7504e-10
4925.3	4.78e-10
4927.3	4.8519e-10
4929.33	4.6301e-10
4931.34	4.6935e-10
4933.38	4.736e-10
4935.38	4.6325e-10
4937.38	4.7412e-10
4939.41	4.685e-10
4941.41	4.8465e-10
4943.41	4.6986e-10
4945.41	4.6662e-10
4947.41	4.5973e-10
4949.42	4.638e-10
4951.44	4.7083e-10
4953.45	4.61e-10
4955.45	4.5331e-10
4957.45	4.6189e-10
4959.41	4.671e-10
4961.45	4.5046e-10
4963.45	4.6144e-10
4965.45	4.5869e-10
4967.45	4.5275e-10
4969.45	4.6183e-10
4971.45	4.6413e-10
4973.45	4.5568e-10
4975.45	4.5093e-10
4977.45	4.5174e-10
4979.44	4.6277e-10
4981.44	4.4793e-10
4983.45	4.444e-10
4985.45	4.4274e-10
4987.48	4.6298e-10
4989.5	4.5805e-10
4991.52	4.5351e-10
4993.55	4.518e-10
4995.55	4.6615e-10
4997.56	4.6403e-10
4999.56	4.5103e-10
5001.59	4.774e-10
5003.59	4.4726e-10
5005.61	4.3909e-10
5007.62	4.5664e-10
5009.64	4.4265e-10
5011.64	4.5909e-10
5013.64	4.5146e-10
5015.64	4.3419e-10
5017.67	4.37e-10
5019.7	4.5643e-10
5021.7	4.5457e-10
5023.72	4.5518e-10
5025.72	4.5774e-10
5027.72	4.3908e-10
5029.72	4.5526e-10
5031.72	4.4255e-10
5033.72	4.5032e-10
5035.72	4.5275e-10
5037.7	4.5448e-10
5039.75	4.4112e-10
5041.75	4.5007e-10
5043.75	4.3875e-10
5045.75	4.4571e-10
5047.75	4.3869e-10
5049.75	4.3304e-10
5051.75	4.4045e-10
5053.75	4.3971e-10
5055.75	4.3248e-10
5057.75	4.428e-10
5059.75	4.5039e-10
5061.77	4.5012e-10
5063.77	4.3469e-10
5065.78	4.3424e-10
5067.78	4.5632e-10
5069.78	4.3856e-10
5071.81	4.3796e-10
5073.83	4.4516e-10
5075.83	4.2953e-10
5077.81	4.2683e-10
5079.83	4.327e-10
5081.83	4.2755e-10
5083.83	4.4003e-10
5085.83	4.417e-10
5087.83	4.3279e-10
5089.83	4.2965e-10
5091.81	4.368e-10
5093.84	4.3712e-10
5095.86	4.2878e-10
5097.86	4.44e-10
5099.86	4.2541e-10
5101.89	4.3842e-10
5103.91	4.1701e-10
5105.91	4.3653e-10
5107.94	4.3801e-10
5109.94	4.2928e-10
5111.94	4.1796e-10
5113.94	4.3361e-10
5115.97	4.3785e-10
5117.97	4.1816e-10
5119.97	4.2758e-10
5122.02	4.2688e-10
5124.02	4.3499e-10
5126	4.4112e-10
5128.02	4.367e-10
5130.02	4.2722e-10
5132.02	4.1314e-10
5134.02	4.1347e-10
5136.05	4.1873e-10
5138.05	4.1464e-10
5140.08	4.2246e-10
5142.08	4.3892e-10
5144.09	4.255e-10
5146.09	4.3097e-10
5148.09	4.3882e-10
5150.09	4.3058e-10
5152.09	4.2906e-10
5154.09	4.3488e-10
5156.09	4.2352e-10
5158.11	4.2783e-10
5160.14	4.299e-10
5162.16	4.2447e-10
5164.14	4.2474e-10
5166.17	4.2168e-10
5168.2	4.1527e-10
5170.2	4.1395e-10
5172.2	4.1849e-10
5174.2	4.0151e-10
5176.2	4.1509e-10
5178.2	4.2449e-10
5180.2	4.1522e-10
5182.2	4.1695e-10
5184.2	4.1359e-10
5186.22	4.3104e-10
5188.23	4.3447e-10
5190.25	4.2246e-10
5192.27	4.1694e-10
5194.3	4.1661e-10
5196.31	4.2749e-10
5198.31	4.2108e-10
5200.31	4.2507e-10
5202.34	4.2045e-10
5204.34	4.1708e-10
5206.36	4.1415e-10
5208.39	4.2022e-10
5210.39	4.0552e-10
5212.39	3.974e-10
5214.38	4.0784e-10
5216.39	3.9981e-10
5218.39	4.1532e-10
5220.39	4.0023e-10
5222.39	4.0944e-10
5224.42	4.2761e-10
5226.42	4.0894e-10
5228.42	4.005e-10
5230.42	4.2177e-10
5232.45	4.1769e-10
5234.45	4.1991e-10
5236.45	4.0485e-10
5238.47	4.0678e-10
5240.47	4.1514e-10
5242.47	4.0637e-10
5244.47	3.937e-10
5246.47	4.0986e-10
5248.47	4.1443e-10
5250.44	4.0707e-10
5252.48	4.0596e-10
5254.5	3.9999e-10
5256.5	4.0552e-10
5258.5	4.0177e-10
5260.52	3.9501e-10
5262.53	4.1887e-10
5264.53	4.206e-10
5266.56	4.1271e-10
5268.58	4.0239e-10
5270.58	4.111e-10
5272.58	3.9914e-10
5274.61	3.9852e-10
5276.62	4.0795e-10
5278.64	3.9777e-10
5280.66	4.061e-10
5282.66	4.0241e-10
5284.66	4.0803e-10
5286.66	4.0044e-10
5288.66	3.9102e-10
5290.64	3.9601e-10
5292.66	3.9324e-10
5294.66	4.0159e-10
5296.66	4.0038e-10
5298.66	4.0358e-10
5300.66	3.8215e-10
5302.69	3.9648e-10
5304.72	4.0258e-10
5306.72	3.8794e-10
5308.73	3.9685e-10
5310.75	3.7635e-10
5312.77	3.9822e-10
5314.77	4.006e-10
5316.77	3.93e-10
5318.77	4.1664e-10
5320.77	3.9604e-10
5322.77	3.8642e-10
5324.78	3.7596e-10
5326.8	3.9999e-10
5328.8	3.9486e-10
5330.78	3.9066e-10
5332.81	3.8883e-10
5334.83	3.7983e-10
5336.83	3.8935e-10
5338.83	3.8878e-10
5340.83	3.9218e-10
5342.84	3.9284e-10
5344.86	3.9475e-10
5346.88	3.9939e-10
5348.89	3.9659e-10
5350.91	3.9885e-10
5352.91	3.8802e-10
5354.94	3.9706e-10
5356.94	4.004e-10
5358.94	3.7761e-10
5360.97	3.8793e-10
5362.97	3.9503e-10
5364.97	3.9589e-10
5366.98	3.9424e-10
5368.98	3.89e-10
5370.98	3.8389e-10
5372.98	3.8482e-10
5374.98	3.7965e-10
5376.98	3.893e-10
5378.98	3.83e-10
5380.98	3.8061e-10
5382.98	3.8846e-10
5384.98	3.8676e-10
5386.98	3.7782e-10
5388.98	3.8917e-10
5391	3.7862e-10
5393.02	3.7273e-10
5395.03	3.9797e-10
5397.05	3.741e-10
5399.05	3.7781e-10
5401.06	3.901e-10
5403.06	3.7827e-10
5405.06	3.9179e-10
5407.06	3.8221e-10
5409.06	3.6821e-10
5411.05	3.8732e-10
5413.08	3.7104e-10
5415.06	3.7374e-10
5417.09	3.8961e-10
5419.11	3.6932e-10
5421.12	3.8479e-10
5423.14	3.7725e-10
5425.14	3.7241e-10
5427.17	3.7221e-10
5429.22	3.7041e-10
5431.23	3.8361e-10
5433.25	3.7524e-10
5435.27	3.6383e-10
5437.27	3.8751e-10
5439.28	3.837e-10
5441.28	3.6486e-10
5443.28	3.7729e-10
5445.28	3.6645e-10
5447.28	3.7125e-10
5449.28	3.7633e-10
5451.28	3.7825e-10
5453.28	3.8168e-10
5455.28	3.7665e-10
5457.31	3.6931e-10
5459.31	3.756e-10
5461.31	3.7687e-10
5463.31	3.7288e-10
5465.31	3.7402e-10
5467.31	3.7671e-10
5469.31	3.6728e-10
5471.31	3.7735e-10
5473.31	3.7231e-10
5475.31	3.7695e-10
5477.31	3.6329e-10
5479.34	3.6473e-10
5481.36	3.8095e-10
5483.38	3.6885e-10
5485.38	3.7605e-10
5487.39	3.5573e-10
5489.39	3.6731e-10
5491.38	3.682e-10
5493.41	3.6483e-10
5495.42	3.6939e-10
5497.45	3.6317e-10
5499.47	3.6903e-10
5501.47	3.7194e-10
5503.48	3.5938e-10
5505.5	3.6186e-10
5507.52	3.6966e-10
5509.53	3.6838e-10
5511.53	3.5181e-10
5513.53	3.6117e-10
5515.55	3.7356e-10
5517.56	3.5681e-10
5519.58	3.6124e-10
5521.58	3.6162e-10
5523.58	3.5937e-10
5525.58	3.7438e-10
5527.61	3.5888e-10
5529.61	3.5717e-10
5531.61	3.6728e-10
5533.61	3.5358e-10
5535.61	3.529e-10
5537.61	3.615e-10
5539.61	3.6925e-10
5541.61	3.6369e-10
5543.64	3.5686e-10
5545.62	3.6135e-10
5547.64	3.6756e-10
5549.66	3.6305e-10
5551.66	3.6159e-10
5553.66	3.6403e-10
5555.66	3.5746e-10
5557.66	3.5511e-10
5559.67	3.502e-10
5561.69	3.5884e-10
5563.69	3.4475e-10
5565.69	3.4775e-10
5567.7	3.7396e-10
5569.72	3.6395e-10
5571.72	3.6381e-10
5573.72	3.6115e-10
5575.72	3.4585e-10
5577.73	3.4749e-10
5579.75	3.4521e-10
5581.77	3.6954e-10
5583.77	3.5597e-10
5585.77	3.5393e-10
5587.77	3.6755e-10
5589.8	3.5271e-10
5591.8	3.524e-10
5593.8	3.4986e-10
5595.8	3.4768e-10
5597.83	3.4714e-10
5599.84	3.5045e-10
5601.84	3.7077e-10
5603.86	3.5173e-10
5605.89	3.3964e-10
5607.91	3.5255e-10
5609.91	3.4504e-10
5611.91	3.5535e-10
5613.92	3.4535e-10
5615.94	3.4684e-10
5617.92	3.461e-10
5619.95	3.4917e-10
5621.98	3.4495e-10
5624.02	3.5122e-10
5626.03	3.4817e-10
5628.06	3.4028e-10
5630.06	3.4374e-10
5632.06	3.4812e-10
5634.08	3.459e-10
5636.09	3.5066e-10
5638.09	3.4089e-10
5640.12	3.4726e-10
5642.16	3.5386e-10
5644.16	3.524e-10
5646.19	3.4611e-10
5648.2	3.5033e-10
5650.2	3.5164e-10
5652.23	3.5177e-10
5654.23	3.3948e-10
5656.25	3.3472e-10
5658.27	3.4059e-10
5660.28	3.4987e-10
5662.28	3.448e-10
5664.28	3.5072e-10
5666.28	3.4772e-10
5668.28	3.5029e-10
5670.28	3.4396e-10
5672.28	3.4287e-10
5674.3	3.432e-10
5676.3	3.4931e-10
5678.33	3.3329e-10
5680.34	3.3651e-10
5682.34	3.4078e-10
5684.34	3.4541e-10
5686.36	3.4408e-10
5688.38	3.5198e-10
5690.39	3.3749e-10
5692.39	3.398e-10
5694.39	3.424e-10
5696.39	3.5161e-10
5698.39	3.3535e-10
5700.39	3.5572e-10
5702.39	3.4807e-10
5704.39	3.4036e-10
5706.39	3.4458e-10
5708.39	3.3278e-10
5710.39	3.458e-10
5712.39	3.3096e-10
5714.39	3.3256e-10
5716.39	3.3813e-10
5718.42	3.3879e-10
5720.42	3.3203e-10
5722.44	3.3352e-10
5724.45	3.3335e-10
5726.47	3.3875e-10
5728.47	3.3277e-10
5730.47	3.6192e-10
5732.47	3.404e-10
5734.45	3.3112e-10
5736.47	3.4901e-10
5738.5	3.4853e-10
5740.48	3.1782e-10
5742.5	3.3144e-10
5744.5	3.3021e-10
5746.53	3.5007e-10
5748.53	3.3595e-10
5750.55	3.3829e-10
5752.55	3.3031e-10
5754.55	3.3437e-10
5756.55	3.3232e-10
5758.55	3.29e-10
5760.55	3.4528e-10
5762.55	3.3086e-10
5764.55	3.3927e-10
5766.55	3.3456e-10
5768.55	3.348e-10
5770.55	3.3408e-10
5772.55	3.3938e-10
5774.55	3.2541e-10
5776.58	3.4028e-10
5778.58	3.27e-10
5780.58	3.2097e-10
5782.58	3.352e-10
5784.58	3.3391e-10
5786.58	3.2103e-10
5788.61	3.2369e-10
5790.61	3.3663e-10
5792.62	3.1977e-10
5794.62	3.3705e-10
5796.62	3.3506e-10
5798.62	3.2499e-10
5800.62	3.367e-10
5802.62	3.2837e-10
5804.64	3.3173e-10
5806.66	3.3536e-10
5808.67	3.2957e-10
5810.7	3.3548e-10
5812.73	3.3691e-10
5814.73	3.2021e-10
5816.73	3.1383e-10
5818.77	3.1833e-10
5820.77	3.3059e-10
5822.77	3.2983e-10
5824.75	3.1586e-10
5826.77	3.1674e-10
5828.77	3.1762e-10
5830.8	3.2422e-10
5832.81	3.4311e-10
5834.81	3.2856e-10
5836.81	3.3544e-10
5838.81	3.1709e-10
5840.81	3.2341e-10
5842.81	3.2689e-10
5844.81	3.2434e-10
5846.81	3.1944e-10
5848.81	3.3105e-10
5850.81	3.2996e-10
5852.83	3.2582e-10
5854.84	3.1187e-10
5856.88	3.1881e-10
5858.89	3.2359e-10
5860.91	3.3012e-10
5862.91	3.2653e-10
5864.94	3.3109e-10
5866.95	3.2676e-10
5868.95	3.3393e-10
5870.95	3.2669e-10
5872.98	3.1909e-10
5874.98	3.2212e-10
5876.98	3.424e-10
5878.98	3.3044e-10
5881	3.2368e-10
5883	3.2219e-10
5885	3.2331e-10
5887	3.2258e-10
5889	3.234e-10
5891.02	3.2251e-10
5893.03	3.1791e-10
5895.03	3.1586e-10
5897.06	3.3244e-10
5899.09	3.3053e-10
5901.11	3.1248e-10
5903.11	3.109e-10
5905.11	3.1228e-10
5907.11	3.2925e-10
5909.11	3.3212e-10
5911.11	3.2375e-10
5913.11	3.2049e-10
5915.11	3.1023e-10
5917.11	3.3244e-10
5919.11	3.1909e-10
5921.14	3.2486e-10
5923.14	3.2419e-10
5925.16	3.1882e-10
5927.17	3.1166e-10
5929.17	3.1153e-10
5931.17	3.1023e-10
5933.19	3.1777e-10
5935.2	3.1181e-10
5937.22	3.1132e-10
5939.23	3.1177e-10
5941.27	3.2393e-10
5943.27	3.2235e-10
5945.28	3.1843e-10
5947.28	3.2038e-10
5949.3	3.2056e-10
5951.3	3.1952e-10
5953.3	3.3145e-10
5955.3	3.1924e-10
5957.31	3.0682e-10
5959.33	3.0789e-10
5961.33	3.0306e-10
5963.33	3.1016e-10
5965.34	3.0717e-10
5967.36	3.1684e-10
5969.36	3.1468e-10
5971.39	3.1475e-10
5973.41	3.1468e-10
5975.41	3.1887e-10
5977.42	3.2036e-10
5979.44	3.1299e-10
5981.44	3.1706e-10
5983.45	3.1208e-10
5985.45	3.1589e-10
5987.48	3.0453e-10
5989.48	3.1738e-10
5991.48	3.1395e-10
5993.52	3.0891e-10
5995.52	3.0457e-10
5997.53	3.216e-10
5999.53	3.1001e-10
6001.55	3.0895e-10
6003.55	3.0787e-10
6005.58	3.1944e-10
6007.58	3.0688e-10
6009.59	3.1318e-10
6011.59	3.0717e-10
6013.62	3.1148e-10
6015.61	3.0285e-10
6017.62	3.0471e-10
6019.64	3.2458e-10
6021.66	3.1491e-10
6023.66	3.1474e-10
6025.69	3.0421e-10
6027.7	3.0681e-10
6029.73	3.1491e-10
6031.73	3.0917e-10
6033.75	3.1384e-10
6035.77	3.1916e-10
6037.78	3.102e-10
6039.78	3.0956e-10
6041.8	3.1307e-10
6043.81	3.0265e-10
6045.81	2.9959e-10
6047.81	3.0272e-10
6049.81	3.0842e-10
6051.84	3.0308e-10
6053.88	3.0873e-10
6055.89	3.1225e-10
6057.92	3.0542e-10
6059.92	3.0568e-10
6061.92	3.0576e-10
6063.92	3.0189e-10
6065.92	3.0462e-10
6067.97	2.9953e-10
6069.98	3.0252e-10
6071.98	3.098e-10
6074.02	3.0694e-10
6076.03	3.0764e-10
6078.03	3.021e-10
6080.03	2.9644e-10
6082.05	2.9925e-10
6084.06	3.0677e-10
6086.06	3.1077e-10
6088.08	3.0115e-10
6090.09	3.0093e-10
6092.11	3.0247e-10
6094.11	3.0313e-10
6096.11	3.0446e-10
6098.11	3.0899e-10
6100.11	2.9505e-10
